[dotenv@17.2.3] injecting env (18) from .env.local -- tip: ⚙️  load multiple .env files with { path: ['.env.local', '.env'] }
   Syncing fanselfie.me/4oe7mzq... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/455AsIj... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3GN8YiK... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/fibau20... ✅ 40 clicks, 2 countries
   Syncing bit.ly/MTK_FTC_Slideshow_20250726... ✅ 3 clicks, 1 countries
   Syncing bit.ly/45e7QwO... ✅ 0 clicks, 0 countries
   Syncing bit.ly/453hIZQ... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Plazs_szinpad_slideshow... ✅ 9 clicks, 1 countries
   Syncing bit.ly/418vN7a... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Újpest_DVTK_Slideshow... ✅ 8 clicks, 1 countries
   Syncing bit.ly/4kSamOQ... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/45jmhk4... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/44RW3Uo... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/plazs... ✅ 1064 clicks, 13 countries
   Syncing fanselfie.me/UjpestFC... ✅ 2 clicks, 1 countries
   Syncing fanselfie.me/4eWWphb... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/ÚjpestFC... ✅ 5 clicks, 2 countries
   Syncing fanselfie.me/3IEmFAW... ✅ 0 clicks, 0 countries
   Syncing bit.ly/4m2oupA... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Samsung_Slideshow... ✅ 5 clicks, 2 countries
   Syncing bit.ly/Seyu_Ujpest_Csaladinap... ✅ 8 clicks, 1 countries
   Syncing bit.ly/3Gzpv9U... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3TNANKy... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/samsung... ✅ 23 clicks, 3 countries
   Syncing fanselfie.me/3ILEA8K... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/sportunity_social... ✅ 3 clicks, 2 countries
   Syncing fanselfie.me/sportunity... ✅ 7 clicks, 1 countries
   Syncing fanselfie.me/4nTfuoz... ✅ 0 clicks, 0 countries
   Syncing bit.ly/44KS4cl... ✅ 0 clicks, 0 countries
   Syncing bit.ly/kabaddi_slideshow... ✅ 22 clicks, 4 countries
   Syncing fanselfie.me/46yE8oc... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/kofola... ✅ 12 clicks, 1 countries
   Syncing fanselfie.me/4eNamOY... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/4kAwUDM... ✅ 6 clicks, 2 countries
   Syncing fanselfie.me/3U1Gwwj... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4lEnhVw... ✅ 0 clicks, 0 countries
   Syncing bit.ly/glam_house... ✅ 10 clicks, 1 countries
   Syncing bit.ly/3IjIZj6... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3Gq5P8i... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4kv0ZUZ... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3Gq4Fts... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/Kabaddi_Demo... ✅ 5 clicks, 1 countries
   Syncing fanselfie.me/kabaddi_slideshow... ✅ 5 clicks, 1 countries
   Syncing fanselfie.me/dafanewskabaddi_slideshow... ✅ 6 clicks, 2 countries
   Syncing fanselfie.me/4nCCrwq... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/dafanewskabaddi... ✅ 6 clicks, 1 countries
   Syncing fanselfie.me/4luYFhM... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/Dafanews_Kabaddi_Demo... ✅ 20 clicks, 2 countries
   Syncing bit.ly/4l8YvNd... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Seyu_Perimeter_Samorin... ✅ 8 clicks, 3 countries
   Syncing bit.ly/3HZFhLB... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Seyu_EA_Slideshow... ✅ 1 clicks, 1 countries
   Syncing bit.ly/3HWjmoz... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Seyu_EA_DEMO... ✅ 0 clicks, 0 countries
   Syncing bit.ly/46cwdga... ✅ 0 clicks, 0 countries
   Syncing bit.ly/homefans_slideshow... ✅ 6 clicks, 1 countries
   Syncing fanselfie.me/europeanaquatics... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/europeanaqqatics... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3I0fRgG... ✅ 0 clicks, 0 countries
   Syncing bit.ly/3GgUzuG... ✅ 0 clicks, 0 countries
   Syncing bit.ly/esbs_slideshow... ✅ 7 clicks, 2 countries
   Syncing bit.ly/piing_slideshow... ✅ 9 clicks, 2 countries
   Syncing bit.ly/44il0IB... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/homefans... ✅ 17 clicks, 2 countries
   Syncing fanselfie.me/esbs... ✅ 26 clicks, 3 countries
   Syncing fanselfie.me/piing... ✅ 25 clicks, 3 countries
   Syncing fanselfie.me/4ennmdN... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/Piing... ✅ 3 clicks, 2 countries
   Syncing fanselfie.me/3HS24sJ... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/ESBS... ✅ 4 clicks, 3 countries
   Syncing fanselfie.me/45AfIdJ... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/HomeFans... ✅ 1 clicks, 1 countries
   Syncing bit.ly/443D8Hm... ✅ 0 clicks, 0 countries
   Syncing bit.ly/Seyu_Demo... ✅ 20 clicks, 2 countries
   Syncing fanselfie.me/442MaTq... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/roma... ✅ 11 clicks, 2 countries
   Syncing bit.ly/3HR6xfa... ✅ 0 clicks, 0 countries
   Syncing bit.ly/ffslide... ✅ 0 clicks, 0 countries
